card_id,char_id,rarity,rarity_modifier,name,name_normalized,jp_name,jp_name_normalized,link_name,link_name_normalized,card_type,updated_at,main_color,side_color
530607,5306,7,,Arale-chan & Gatchan,arale-chan & gatchan,アラレちゃん＆ガッちゃん,アラレちゃん&ガッちゃん,Arale Norimaki/★7,arale norimaki,character,1641035834891,Purple,Green
323205,3232,5,,Carrie ver. Gemini,carrie ver. gemini,キャリー ver.ジェミニ,キャリー ver.ジェミニ,Carrie ver. Gemini,carrie ver. gemini,character,1641035222161,Green,
314105,3141,5,,Barosso,barosso,バロッソ,バロッソ,Barosso,barosso,character,1669255609854,Green,
314106,3141,6,,Barosso,barosso,バロッソ,バロッソ,Barosso,barosso,character,1669255609874,Green,
314706,3147,6,,Cindy,cindy,シンディ,シンディ,Cindy,cindy,character,1641035225148,Green,
530606,5306,6,,Arale Norimaki,arale norimaki,則巻アラレ,則巻アラレ,Arale Norimaki,arale norimaki,character,1641035834886,Purple,
184423,184423L,3,,Beetroot Paprisu,beetroot paprisu,てんさいパプリス（甜菜）,てんさいパプリス(甜菜),Beetroot Paprisu,beetroot paprisu,character,1641035219877,Green,
305805,3058,5,,Bernard,bernard,ベルナール,ベルナール,Bernard,bernard,character,1680938020375,Green,
324307,3243,7,,Dazzling Satan,dazzling satan,まぶしいサタン,まぶしいサタン,Dazzling Satan,dazzling satan,character,1682864802016,Green,Yellow
301207,3012,7,,Draco Centauros,draco centauros,ドラコケンタウロス,ドラコケンタウロス,Draco Centauros,draco centauros,character,1697860927592,Green,
304706,3047,6,,Ally,ally,アリィ,アリィ,Ally,ally,character,1707070769166,Green,
302804,3028,4,,Orkte,orkte,オークテ,オークテ,Orkte,orkte,character,1694817384272,Green,
318006,3180,6,,Seo,seo,セオ,セオ,Seo,seo,character,1703110493075,Green,
333207,3332,7,,Angelic Healer Roco,angelic healer roco,癒しの天使ロコ,癒しの天使ロコ,Angelic Healer Roco,angelic healer roco,character,1703816220354,Green,
312104,3121,4,,Calico Nyandragon,calico nyandragon,みけにゃんどら,みけにゃんどら,Calico Nyandragon,calico nyandragon,character,1686574872758,Green,
322805,3228,5,,Chirinn,chirinn,チリン,チリン,Chirinn,chirinn,character,1704200914960,Green,
322304,3223,4,,Amy,amy,エミー,エミー,Amy,amy,character,1688005398058,Green,
335204,3352,4,4,Intreesting Log,intreesting log,きになる木,きになる木,Bûche de Vartebra/★4,buche de vartebra,character,1710603500041,Green,
354005,3228,5,5,Bells of Happiness,bells of happiness,しあわせの鈴,しあわせの鈴,Chirinn/Materials/★5,chirinn/materials,material,1704200914959,Green,
305905,3059,5,,Carrie,carrie,キャリー,キャリー,Carrie,carrie,character,1702344156467,Green,
305906,3059,6,,Carrie,carrie,キャリー,キャリー,Carrie,carrie,character,1702344156451,Green,
335205,3352,5,5,Intreesting Vartebra,intreesting vartebra,きになるバーテブラ,きになるバーテブラ,Bûche de Vartebra/★5,buche de vartebra,character,1710603500031,Green,
322807,3228,7,,Chirinn,chirinn,チリン,チリン,Chirinn,chirinn,character,1704200914969,Green,
308606,3086,6,,Dalida,dalida,ダリダ,ダリダ,Dalida,dalida,character,1704892426069,Green,
335216,3352,6,6-2,Bûche de Vartebra S,buche de vartebra,ブッシュドバーテブラ・S,ブッシュドバーテブラ,Bûche de Vartebra/★6-2,buche de vartebra,character,1710603500034,Green,Yellow
211204,2112,4,,Dabih,dabih,ダビー,ダビー,Dabih,dabih,character,1708975931026,Blue,
300703,3007,3,,Dachoucho,dachoucho,だちょうちょ,だちょうちょ,Dachoucho,dachoucho,character,1710179170516,Green,
304306,3043,6,,Celebration Satan,celebration satan,お祝いサタン,お祝いサタン,Celebration Satan,celebration satan,character,1641035222776,Green,
314707,3147,7,,Cindy,cindy,シンディ,シンディ,Cindy,cindy,character,1641035225149,Green,
320405,3204,5,,Coffee Shop Ringo,coffee shop ringo,喫茶店のりんご,喫茶店のりんご,Coffee Shop Ringo,coffee shop ringo,character,1641035226096,Green,
320406,3204,6,,Coffee Shop Ringo,coffee shop ringo,喫茶店のりんご,喫茶店のりんご,Coffee Shop Ringo,coffee shop ringo,character,1641035226099,Green,
320407,3204,7,,Coffee Shop Ringo,coffee shop ringo,喫茶店のりんご,喫茶店のりんご,Coffee Shop Ringo,coffee shop ringo,character,1641035226094,Green,
321905,3219,5,,Ally ver. PuyoChron,ally ver. puyochron,アリィ ver.ぷよクロ,アリィ ver.ぷよクロ,Ally ver. PuyoChron,ally ver. puyochron,character,1641035215333,Green,
323207,3232,7,,Carrie ver. Gemini,carrie ver. gemini,キャリー ver.ジェミニ,キャリー ver.ジェミニ,Carrie ver. Gemini,carrie ver. gemini,character,1641035222169,Green,
331706,3317,6,,Altered Draco,altered draco,かわったドラコ,かわったドラコ,Altered Satan/★6,altered satan,character,1641035831369,Green,Purple
331806,3318,6,,Aoi Hayakawa,aoi hayakawa,早川あおい,早川あおい,Aoi Hayakawa,aoi hayakawa,character,1641035218244,Green,
332806,3328,6,,Claris,claris,クラリス,クラリス,Claris,claris,character,1641035225469,Green,
332807,3328,7,,Claris,claris,クラリス,クラリス,Claris,claris,character,1641035225467,Green,
337907,3379,7,,Ally ver. PuyoTet2,ally ver. puyotet2,アリィ ver.ぷよテト2,アリィ ver.ぷよテト2,Ally ver. PuyoTet2,ally ver. puyotet2,character,1641035215652,Green,
351705,3043,5,,Celebratory Cracker,celebratory cracker,お祝いクラッカー,お祝いクラッカー,Celebration Satan/Materials/★5,celebration satan/materials,material,1641035222783,Green,
351706,3043,6,,Commemorative Rosette,commemorative rosette,きねんロゼット,きねんロゼット,Celebration Satan/Materials/★6,celebration satan/materials,material,1641035222798,Green,
535406,5354,6,,Hotaru Tomoe,hotaru tomoe,土萠ほたる,土萠ほたる,Hotaru Tomoe,hotaru tomoe,character,1641035872319,Purple,
340507,3405,7,,Cure Mint,cure mint,キュアミント,キュアミント,Cure Mint,cure mint,character,1678505092992,Green,
323004,3230,4,,Ess,ess,エス,エス,Ess,ess,character,1679868111170,Green,
323007,3230,7,,Ess,ess,エス,エス,Ess,ess,character,1679868111192,Green,
184411,184411L,3,,Genius Paprisu,genius paprisu,てんさいパプリス（緑）,てんさいパプリス(緑),Genius Paprisu/Green/★3,genius paprisu/green,character,1641035246548,Green,
354906,3310,6,,Sturdy Gear,sturdy gear,じょうぶなはぐるま,じょうぶなはぐるま,Gatchan/Materials/★6,gatchan/materials,material,1641035245243,Green,
313004,3130,4,,Gourmya,gourmya,グルミャ,グルミャ,Gourmya,gourmya,character,1655946821429,Green,
314505,3145,5,,Emil,emil,エミール,エミール,Emil,emil,character,1673569046798,Green,
531907,5319,7,,Hijiri Rokudo,hijiri rokudo,六道聖,六道聖,Hijiri Rokudo,hijiri rokudo,character,1641035871689,Purple,
332505,3325,5,,Gander,gander,ガンダー,ガンダー,Gander/Green/★5,gander/green,character,1641035244274,Green,
323905,3239,5,,Culprit,culprit,犯人,犯人,Culprit/Green/★5,culprit/green,character,1641035227717,Green,
424407,4244,7,,Chill Lemres,chill lemres,すずしげなレムレス,すずしげなレムレス,Chill Lemres,chill lemres,character,1684575546590,Yellow,Green
333005,3330,5,5,Clarisu,clarisu,くらリス,くらリス,Clarisu/Green/★5,clarisu/green,character,1686271227488,Green,
336305,3363,5,5,Cosmorisu,cosmorisu,小宇宙リス,小宇宙リス,Cosmorisu/Green/★5,cosmorisu/green,character,1686271227544,Green,
351606,3059,6,6,Green Pirate Ring,green pirate ring,緑の海賊の指輪,緑の海賊の指輪,Carrie/Materials/★6,carrie/materials,material,1702344156416,Green,
335206,3352,6,6-1,Bûche de Vartebra,buche de vartebra,ブッシュドバーテブラ,ブッシュドバーテブラ,Bûche de Vartebra/★6-1,buche de vartebra,character,1710603500059,Green,
303105,3031,5,,Costa,costa,コスタ,コスタ,Costa,costa,character,1710431872203,Green,
303106,3031,6,,Costa,costa,コスタ,コスタ,Costa,costa,character,1710431872176,Green,
303104,3031,4,,Costa,costa,コスタ,コスタ,Costa,costa,character,1710431872244,Green,
329207,3292,7,,Grandpa Ecolo,grandpa ecolo,エコロジイサマ,エコロジイサマ,Grandpa Ecolo,grandpa ecolo,character,1688303021511,Green,
322306,3223,6,,Amy,amy,エミー,エミー,Amy,amy,character,1688005398147,Green,
545007,5450,7,,Cure Black,cure black,キュアブラック,キュアブラック,Cure Black,cure black,character,1699419343509,Purple,
308805,3088,5,,Costa ver. HW,costa ver. hw,コスタ ver.HW,コスタ ver.hw,Costa ver. HW,costa ver. hw,character,1707437510105,Green,
516506,5165,6,,Havilah,havilah,ハビラ,ハビラ,Havilah,havilah,character,1694153725225,Purple,Blue
304704,3047,4,,Ally,ally,アリィ,アリィ,Ally,ally,character,1707070769100,Green,
305907,3059,7,,Carrie,carrie,キャリー,キャリー,Carrie,carrie,character,1702344156432,Green,
313304,3133,4,,Edeliss,edeliss,エーデリス,エーデリス,Edeliss,edeliss,character,1703107490196,Green,
431305,4313,5,5,Bittersweet Severio,bittersweet severio,ビターなセヴィリオ,ビターなセヴィリオ,Bittersweet Severio/★5,bittersweet severio,character,1704682901739,Yellow,
309206,3092,6,,Genbu,genbu,ゲンブ,ゲンブ,Genbu,genbu,character,1704549617217,Green,
303107,3031,7,,Costa,costa,コスタ,コスタ,Costa,costa,character,1710431872297,Green,
355416,4313,6,6-2,True-heart Cacao (Green),true-heart cacao (green),まごころカカオ（緑）,まごころカカオ(緑),Bittersweet Severio/Materials/★6-2,bittersweet severio/materials,material,1704682901776,Green,
310304,3103,4,,Gasper,gasper,ガスパ,ガスパ,Gasper,gasper,character,1706348262717,Green,
314904,3149,4,,Giselle,giselle,ジゼル,ジゼル,Giselle,giselle,character,1641035247504,Green,
307804,3078,4,,Gachapin,gachapin,ガチャピン,ガチャピン,Gachapin,gachapin,character,1641035243575,Green,
313804,3138,4,,Delair,delair,ドレール,ドレール,Delair,delair,character,1641035230957,Green,
314906,3149,6,,Giselle,giselle,ジゼル,ジゼル,Giselle,giselle,character,1641035247515,Green,
323706,3237,6,,Detective Boys,detective boys,少年探偵団,少年探偵団,Detective Boys,detective boys,character,1662329497266,Green,
326906,3269,6,,Draco ver. PuyoEVA,draco ver. puyoeva,ドラコ ver.ぷよエヴァ,ドラコ ver.ぷよエヴァ,Draco ver. PuyoEVA,draco ver. puyoeva,character,1663350208724,Green,
332605,3326,5,,Gedo-kun,gedo-kun,ゲドーくん,ゲドーくん,Gedo-kun/Green/★5,gedo-kun/green,character,1641035245569,Green,
336906,3369,6,6,Ecolo ver. Enma Daio,ecolo ver. enma daio,エコロ ver.閻魔大王,エコロ ver.閻魔大王,Ecolo ver. Enma Daio/Green/★6,ecolo ver. enma daio/green,character,1659477457785,Green,
337605,3376,5,,Draco ver. PuyoTet2,draco ver. puyotet2,ドラコ ver.ぷよテト2,ドラコ ver.ぷよテト2,Draco ver. PuyoTet2,draco ver. puyotet2,character,1641035233301,Green,
339806,3398,6,,Super Sailor Jupiter,super sailor jupiter,スーパーセーラージュピター,スーパーセーラージュピター,Eternal Sailor Jupiter/★6,eternal sailor jupiter,character,1641035238838,Green,
350905,3078,5,,Small Energy Ball,small energy ball,ちいさいエネルギーボール,ちいさいエネルギーボール,Gachapin/Materials/★5,gachapin/materials,material,1641035243565,Green,
354506,3258,6,6-1,Breezy Wind Chimes (Green),breezy wind chimes (green),すずやかな風鈴（緑）,すずやかな風鈴(緑),Evening Cooling Harpy/Materials/★6-1,evening cooling harpy/materials,material,1673648252018,Green,
531106,5311,6,,Glaring Yana,glaring yana,まばゆいヤナ,まばゆいヤナ,Glaring Yana,glaring yana,character,1666481662429,Purple,Green
313005,3130,5,,Gourmya,gourmya,グルミャ,グルミャ,Gourmya,gourmya,character,1655946821414,Green,
184413,184411L,5,,Genius Paprisu,genius paprisu,てんさいパプリス（緑）,てんさいパプリス(緑),Genius Paprisu/Green/★5,genius paprisu/green,character,1641035246547,Green,
310604,3106,4,,Edodss,edodss,エドッス,エドッス,Edodss,edodss,character,1641035235837,Green,
531906,5319,6,,Hijiri Rokudo,hijiri rokudo,六道聖,六道聖,Hijiri Rokudo,hijiri rokudo,character,1641035871694,Purple,
313006,3130,6,,Gourmya,gourmya,グルミャ,グルミャ,Gourmya,gourmya,character,1655946821409,Green,
331005,3310,5,,Gatchan,gatchan,ガッちゃん,ガッちゃん,Gatchan,gatchan,character,1641035245241,Green,
336007,3360,7,,Dragon Seiryu,dragon seiryu,ドラゴンセイリュウ,ドラゴンセイリュウ,Dragon Seiryu,dragon seiryu,character,1659479257824,Green,
370704,3707,4,4,Golden Paprisu,golden paprisu,きんぴかパプリス,きんぴかパプリス,Golden Paprisu/Green/★4,golden paprisu/green,character,1686227415681,Green,
511406,5114,6,,Sabik,sabik,サビク,サビク,Sabik,sabik,character,1698776037068,Purple,Green
300905,3009,5,,Donguri Gaeru,donguri gaeru,どんぐりガエル,どんぐりガエル,Donguri Gaeru,donguri gaeru,character,1686574871704,Green,
370703,3707,3,3,Golden Paprisu,golden paprisu,きんぴかパプリス,きんぴかパプリス,Golden Paprisu/Green/★3,golden paprisu/green,character,1686227415672,Green,
300603,3006,3,,Fufufu,fufufu,ふふふ,ふふふ,Fufufu,fufufu,character,1704237520654,Green,
300607,3006,7,,Fufufu,fufufu,ふふふ,ふふふ,Fufufu,fufufu,character,1704237520719,Green,
309207,3092,7,,Genbu,genbu,ゲンブ,ゲンブ,Genbu,genbu,character,1704549617235,Green,
310404,3104,4,,Eridu,eridu,エリドゥ,エリドゥ,Eridu,eridu,character,1710189377104,Green,
300906,3009,6,,Donguri Gaeru,donguri gaeru,どんぐりガエル,どんぐりガエル,Donguri Gaeru,donguri gaeru,character,1686574871728,Green,
300903,3009,3,,Donguri Gaeru,donguri gaeru,どんぐりガエル,どんぐりガエル,Donguri Gaeru,donguri gaeru,character,1686574871712,Green,
300604,3006,4,,Fufufu,fufufu,ふふふ,ふふふ,Fufufu,fufufu,character,1704237520675,Green,
301906,3019,6,,Empusa,empusa,エムプーサ,エムプーサ,Empusa,empusa,character,1710183974077,Green,
303005,3030,5,,Ent,ent,エント,エント,Ent,ent,character,1686574872151,Green,
303003,3030,3,,Ent,ent,エント,エント,Ent,ent,character,1686574872152,Green,
313404,3134,4,,Fjora,fjora,フィヨラ,フィヨラ,Fjora,fjora,character,1702071074118,Green,
310406,3104,6,,Eridu,eridu,エリドゥ,エリドゥ,Eridu,eridu,character,1710189377118,Green,
306705,3067,5,,Friede,friede,フリード,フリード,Friede,friede,character,1704214716911,Green,
545006,5450,6,6,Nagisa Misumi,nagisa misumi,美墨なぎさ,美墨なぎさ,Cure Black/★6,cure black,character,1699419343499,Purple,
310306,3103,6,,Gasper,gasper,ガスパ,ガスパ,Gasper,gasper,character,1706348262727,Green,
300704,3007,4,,Dachoucho,dachoucho,だちょうちょ,だちょうちょ,Dachoucho,dachoucho,character,1710179170563,Green,
307307,3073,7,,Georg,georg,ゲオルグ,ゲオルグ,Georg,georg,character,1711252764967,Green,
301904,3019,4,,Empusa,empusa,エムプーサ,エムプーサ,Empusa,empusa,character,1710183974049,Green,
316006,3160,6,,Ginjirou,ginjirou,ギンジロウ,ギンジロウ,Ginjirou,ginjirou,character,1699635364628,Green,
306707,3067,7,,Friede,friede,フリード,フリード,Friede,friede,character,1704214716933,Green,Purple
313303,3133,3,,Edeliss,edeliss,エーデリス,エーデリス,Edeliss,edeliss,character,1703107490198,Green,
314305,3143,5,,Eridu ver. HW,eridu ver. hw,エリドゥ ver.HW,エリドゥ ver.hw,Eridu ver. HW,eridu ver. hw,character,1710429469985,Green,
309204,3092,4,,Genbu,genbu,ゲンブ,ゲンブ,Genbu,genbu,character,1704549617146,Green,
531107,5311,7,,Glaring Yana,glaring yana,まばゆいヤナ,まばゆいヤナ,Glaring Yana,glaring yana,character,1666481662394,Purple,Green
322405,3224,5,,Egg Pawn (Green),egg pawn (green),エッグポーン（緑）,エッグポーン(緑),Egg Pawn/Green/★5,egg pawn/green,character,1641035236150,Green,
314905,3149,5,,Giselle,giselle,ジゼル,ジゼル,Giselle,giselle,character,1641035247501,Green,
307806,3078,6,,Gachapin,gachapin,ガチャピン,ガチャピン,Gachapin,gachapin,character,1641035243563,Green,
314504,3145,4,,Emil,emil,エミール,エミール,Emil,emil,character,1673569046798,Green,
331407,3314,7,,Dragondance Penglai,dragondance penglai,龍人の演舞ホウライ,龍人の演舞ホウライ,Dragondance Penglai,dragondance penglai,character,1641035234272,Green,
336006,3360,6,,Dragon Seiryu,dragon seiryu,ドラゴンセイリュウ,ドラゴンセイリュウ,Dragon Seiryu,dragon seiryu,character,1659479257829,Green,
354505,3258,5,5,Refreshing Fan,refreshing fan,さわやかうちわ,さわやかうちわ,Evening Cooling Harpy/Materials/★5,evening cooling harpy/materials,material,1673648252016,Green,
513606,5136,6,,Horpus,horpus,ホーパス,ホーパス,Horpus,horpus,character,1673650647912,Purple,Blue
323005,3230,5,,Ess,ess,エス,エス,Ess,ess,character,1679868111170,Green,
323006,3230,6,,Ess,ess,エス,エス,Ess,ess,character,1679868111192,Green,
310605,3106,5,,Edodss,edodss,エドッス,エドッス,Edodss,edodss,character,1641035235839,Green,
523106,5231,6,,Ichiro Ogami,ichiro ogami,大神一郎,大神一郎,Ichiro Ogami,ichiro ogami,character,1641035873256,Purple,
314506,3145,6,,Emil,emil,エミール,エミール,Emil,emil,character,1673569046805,Green,
513607,5136,7,,Horpus,horpus,ホーパス,ホーパス,Horpus,horpus,character,1673650647929,Purple,Blue
184412,184411L,4,,Genius Paprisu,genius paprisu,てんさいパプリス（緑）,てんさいパプリス(緑),Genius Paprisu/Green/★4,genius paprisu/green,character,1641035246549,Green,
322404,3224,4,,Egg Pawn (Green),egg pawn (green),エッグポーン（緑）,エッグポーン(緑),Egg Pawn/Green/★4,egg pawn/green,character,1641035236149,Green,
302404,3024,4,,Harpy,harpy,ハーピー,ハーピー,Harpy,harpy,character,1704283738496,Green,
301905,3019,5,,Empusa,empusa,エムプーサ,エムプーサ,Empusa,empusa,character,1710183974078,Green,
351506,3019,6,6,Victory Headband,victory headband,必勝ハチマキ,必勝ハチマキ,Empusa/Materials/★6,empusa/materials,material,1710183974109,Green,
339505,3395,5,5,Elizarisu,elizarisu,エリザリス,エリザリス,Elizarisu/Green/★5,elizarisu/green,character,1686271227005,Green,
502904,5029,4,,Incubus,incubus,インキュバス,インキュバス,Incubus,incubus,character,1707306074321,Purple,
300606,3006,6,,Fufufu,fufufu,ふふふ,ふふふ,Fufufu,fufufu,character,1704237520712,Green,
310407,3104,7,,Eridu,eridu,エリドゥ,エリドゥ,Eridu,eridu,character,1710189377118,Green,
302806,3028,6,,Orkte,orkte,オークテ,オークテ,Orkte,orkte,character,1694817384330,Green,
325106,3251,6,,Feli ver. Hatsune Miku,feli ver. hatsune miku,フェーリ ver.初音ミク,フェーリ ver.初音ミク,Feli ver. Hatsune Miku,feli ver. hatsune miku,character,1708881088635,Green,
303007,3030,7,,Ent,ent,エント,エント,Ent,ent,character,1686574872160,Green,
303006,3030,6,,Ent,ent,エント,エント,Ent,ent,character,1686574872179,Green,
303004,3030,4,,Ent,ent,エント,エント,Ent,ent,character,1686574872190,Green,
303905,3039,5,,Furisode Lidelle,furisode lidelle,ふりそでのリデル,ふりそでのリデル,Furisode Lidelle,furisode lidelle,character,1704077886370,Green,
306706,3067,6,,Friede,friede,フリード,フリード,Friede,friede,character,1704214716932,Green,Purple
303904,3039,4,,Furisode Lidelle,furisode lidelle,ふりそでのリデル,ふりそでのリデル,Furisode Lidelle,furisode lidelle,character,1704077886247,Green,
245007,2450,7,,Cure White,cure white,キュアホワイト,キュアホワイト,Cure White,cure white,character,1699419343489,Blue,
303906,3039,6,,Furisode Lidelle,furisode lidelle,ふりそでのリデル,ふりそでのリデル,Furisode Lidelle,furisode lidelle,character,1704077886275,Green,
313405,3134,5,,Fjora,fjora,フィヨラ,フィヨラ,Fjora,fjora,character,1702071074096,Green,
313403,3134,3,,Fjora,fjora,フィヨラ,フィヨラ,Fjora,fjora,character,1702071074151,Green,
306704,3067,4,,Friede,friede,フリード,フリード,Friede,friede,character,1704214716943,Green,
329206,3292,6,,Grandpa Ecolo,grandpa ecolo,エコロジイサマ,エコロジイサマ,Grandpa Ecolo,grandpa ecolo,character,1688303021518,Green,
300602,3006,2,,Fufufu,fufufu,ふふふ,ふふふ,Fufufu,fufufu,character,1704237520650,Green,
312905,3129,5,,Frono,frono,フロノ,フロノ,Frono,frono,character,1697048431289,Green,
307304,3073,4,,Georg,georg,ゲオルグ,ゲオルグ,Georg,georg,character,1711252764954,Green,
307306,3073,6,,Georg,georg,ゲオルグ,ゲオルグ,Georg,georg,character,1711252764972,Green,
309205,3092,5,,Genbu,genbu,ゲンブ,ゲンブ,Genbu,genbu,character,1704549617161,Green,
452706,4112,6,6-1,Medal of the Archer,medal of the archer,いてのメダル,いてのメダル,Rukbat/Materials/★6-1,rukbat/materials,material,1703081085573,Yellow,
313305,3133,5,,Edeliss,edeliss,エーデリス,エーデリス,Edeliss,edeliss,character,1703107490222,Green,
301903,3019,3,,Empusa,empusa,エムプーサ,エムプーサ,Empusa,empusa,character,1710183974061,Green,
313306,3133,6,,Edeliss,edeliss,エーデリス,エーデリス,Edeliss,edeliss,character,1703107490214,Green,
314907,3149,7,,Giselle,giselle,ジゼル,ジゼル,Giselle,giselle,character,1641035247503,Green,
339906,3399,6,,Super Sailor Neptune,super sailor neptune,スーパーセーラーネプチューン,スーパーセーラーネプチューン,Eternal Sailor Neptune/★6,eternal sailor neptune,character,1641035239177,Green,
184414,184411L,6,,Genius Paprisu,genius paprisu,てんさいパプリス（緑）,てんさいパプリス(緑),Genius Paprisu/Green/★6,genius paprisu/green,character,1641035246560,Green,
307805,3078,5,,Gachapin,gachapin,ガチャピン,ガチャピン,Gachapin,gachapin,character,1641035243561,Green,
310607,3106,7,,Edodss,edodss,エドッス,エドッス,Edodss,edodss,character,1641035235849,Green,
327606,3276,6,,Fuuka Yamagishi,fuuka yamagishi,山岸風花,山岸風花,Fuuka Yamagishi,fuuka yamagishi,character,1641035243259,Green,
327906,3279,6,,Futaba Sakura,futaba sakura,佐倉双葉,佐倉双葉,Futaba Sakura,futaba sakura,character,1641035242936,Green,
331006,3310,6,,Gatchan,gatchan,ガッちゃん,ガッちゃん,Gatchan,gatchan,character,1641035245237,Green,
331607,3316,7,,Fondant Istio,fondant istio,フォンダンなイスティオ,フォンダンなイスティオ,Fondant Istio,fondant istio,character,1676294450475,Green,Blue
555606,5354,6,,Hotaru's Amulet,hotaru's amulet,ほたるのアミュレット,ほたるのアミュレット,Hotaru Tomoe/Materials/★6,hotaru tomoe/materials,material,1641035872326,Purple,
370805,3708,5,5,Green Book of Secrets,green book of secrets,緑の秘伝書,緑の秘伝書,Book of Secrets/Green/★5,book of secrets/green,character,1669256209775,Green,
370804,3708,4,4,Green Book of Secrets,green book of secrets,緑の秘伝書,緑の秘伝書,Book of Secrets/Green/★4,book of secrets/green,character,1669256209783,Green,
154906,1317,6,,Bright-red Paprika,bright-red paprika,真っ赤なパプリカ,真っ赤なパプリカ,Great Paprisu Mars/Materials/★6,great paprisu mars/materials,material,1641035249465,Red,
184447,184447L,5,,Green Mecha Caballoon,green mecha caballoon,みどりメカカバルーン,みどりメカカバルーン,Mecha Caballoon/Green/★5,mecha caballoon/green,character,1641035252443,Green,
301102,3011,2,,Otomo,otomo,オトモ,オトモ,Otomo,otomo,character,1697809319761,Green,
312706,3127,6,,Rozema,rozema,ローゼマ,ローゼマ,Rozema,rozema,character,1711130352745,Green,
301602,3016,2,,Green Dragorune,green dragorune,グリーンドラゴルン,グリーンドラゴルン,Green Dragorune,green dragorune,character,1686318039238,Green,
310305,3103,5,,Gasper,gasper,ガスパ,ガスパ,Gasper,gasper,character,1706348262732,Green,
301604,3016,4,,Green Dragorune,green dragorune,グリーンドラゴルン,グリーンドラゴルン,Green Dragorune,green dragorune,character,1686318039240,Green,
411206,4112,6,,Rukbat,rukbat,ルクバト,ルクバト,Rukbat,rukbat,character,1703081085473,Yellow,Green
310405,3104,5,,Eridu,eridu,エリドゥ,エリドゥ,Eridu,eridu,character,1710189377106,Green,
301403,3014,3,3,Green Kobbit,green kobbit,みどりコビット,みどりコビット,Kobbit/Green/★3,kobbit/green,character,1686576075328,Green,
312705,3127,5,,Rozema,rozema,ローゼマ,ローゼマ,Rozema,rozema,character,1711130352740,Green,
351406,3051,6,6,Green Cryptid Perfume,green cryptid perfume,緑の幻獣のパルファム,緑の幻獣のパルファム,Grifo/Materials/★6,grifo/materials,material,1710437274571,Green,
314306,3143,6,,Eridu ver. HW,eridu ver. hw,エリドゥ ver.HW,エリドゥ ver.hw,Eridu ver. HW,eridu ver. hw,character,1710429469985,Green,
300605,3006,5,,Fufufu,fufufu,ふふふ,ふふふ,Fufufu,fufufu,character,1704237520702,Green,
316705,3167,5,,Gasper ver. HW,gasper ver. hw,ガスパ ver.HW,ガスパ ver.hw,Gasper ver. HW,gasper ver. hw,character,1706347662462,Green,
305104,3051,4,,Grifo,grifo,グリフォ,グリフォ,Grifo,grifo,character,1710437274554,Green,
355506,3401,6,6,Diner Shoes,diner shoes,ダイナーシューズ,ダイナーシューズ,Happy Diner Rozema/Materials/★6,happy diner rozema/materials,material,1703866626170,Green,
303806,3038,6,,Santa Satan,santa satan,サンタサタン,サンタサタン,Santa Satan,santa satan,character,1702985661294,Green,
313406,3134,6,,Fjora,fjora,フィヨラ,フィヨラ,Fjora,fjora,character,1702071074128,Green,
305105,3051,5,,Grifo,grifo,グリフォ,グリフォ,Grifo,grifo,character,1710437274570,Green,
301907,3019,7,,Empusa,empusa,エムプーサ,エムプーサ,Empusa,empusa,character,1710183974077,Green,
310307,3103,7,,Gasper,gasper,ガスパ,ガスパ,Gasper,gasper,character,1706348262736,Green,
300102,3001,2,2,Green Paprisu,green paprisu,みどりパプリス,みどりパプリス,Paprisu/Green/★2,paprisu/green,character,1709512472824,Green,
302407,3024,7,,Harpy,harpy,ハーピー,ハーピー,Harpy,harpy,character,1704283738531,Green,
307305,3073,5,,Georg,georg,ゲオルグ,ゲオルグ,Georg,georg,character,1711252764965,Green,
305603,3056,3,3,Green Caballoon,green caballoon,みどりカバルーン,みどりカバルーン,Caballoon/Green/★3,caballoon/green,character,1710192379872,Green,
437407,4374,7,,Romance Hunter Rulue,romance hunter rulue,ロマンハンタールルー,ロマンハンタールルー,Romance Hunter Rulue,romance hunter rulue,character,1703925434080,Yellow,Green
350404,3039,4,4,Fresh Sea Bream,fresh sea bream,新鮮なタイ,新鮮なタイ,Furisode Lidelle/Materials/★4,furisode lidelle/materials,material,1704077886372,Green,
302403,3024,3,,Harpy,harpy,ハーピー,ハーピー,Harpy,harpy,character,1704283738499,Green,
311305,3113,5,,Hamal,hamal,ハマル,ハマル,Hamal,hamal,character,1708975330844,Green,
353206,3113,6,6-1,Medal of the Ram,medal of the ram,おひつじのメダル,おひつじのメダル,Hamal/Materials/★6-1,hamal/materials,material,1708975326902,Green,
311204,3112,4,,Sada,sada,サダ,サダ,Sada,sada,character,1641035309644,Green,
320306,3203,6,,Green Witch,green witch,みどりウィッチ,みどりウィッチ,Green Witch,green witch,character,1641035255092,Green,
350103,3501,3,,Green Rock Puyo,green rock puyo,みどり岩ぷよ,みどり岩ぷよ,Material Puyo/Green/★3,material puyo/green,character,1641035252080,Green,
350116,3501,6,6-2,Green Comet Puyo,green comet puyo,みどり彗星ぷよ,みどり彗星ぷよ,Material Puyo/Green/★6-2,material puyo/green,character,1641035252096,Green,
350126,3501,6,6-3,Green Saturn Puyo,green saturn puyo,みどり土星ぷよ,みどり土星ぷよ,Material Puyo/Green/★6-3,material puyo/green,character,1641035252115,Green,
